pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,file_types,language_types,directories_count,directories,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,first_review_at,review_count,approval_count,change_request_count,reviewer_count,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,label_count,milestone,time_to_close_days,response_time_days
6078,ci: add tests and artifacts for windows-11-arm,closed,False,2025-05-19T15:33:13Z,2025-05-21T05:31:04Z,2025-05-21T07:18:21Z,ppigazzini,True,29,172,20,5,3,22,0,46,106,1,9,15,1,0,0,0,1,0,0,4,4,2,4,4,192,1,20,0,3,0,0,5,5,3,0,0,5,0,172,20,,0,0,0,0,True,0,0,,unknown,,2,,1.5818402777777778,
6077,Fix warnings in nnue_accumulator,closed,False,2025-05-19T13:17:35Z,2025-05-22T16:44:22Z,2025-05-22T16:44:22Z,FauziAkram,True,282,2,1,1,1,2,0,32,587,1,4,77,0,1,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,,0,0,0,0,True,0,0,,unknown,,0,,3.143599537037037,
6076,Rebased clean up code,closed,False,2025-05-19T11:07:07Z,2025-05-20T10:07:21Z,2025-05-20T10:07:21Z,Nonlinear2,True,27,43,52,3,2,12,0,21,1238,1,4,191,1,0,0,0,0,1,0,2,2,1,1,1,95,0,0,0,0,0,0,3,3,2,0,0,3,0,43,52,,0,0,0,0,True,0,0,,unknown,,1,,0.9584953703703704,
6075,Tweak low ply history,closed,False,2025-05-19T08:44:40Z,2025-05-19T18:50:03Z,2025-05-19T18:50:03Z,Vizvezdenec,True,246,5,1,2,1,0,0,21,517,1,4,92,1,0,0,0,0,0,0,2,2,1,1,1,6,0,0,0,0,0,0,2,2,1,0,0,2,1,5,1,,0,0,0,0,True,0,0,,unknown,,2,,0.42040509259259257,
6074,Remove full depth search reduction when cutNode,closed,False,2025-05-19T08:20:46Z,2025-05-19T18:50:02Z,2025-05-19T18:50:02Z,DanSamek,True,6,0,3,1,1,0,0,47,481,1,7,79,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,,0,0,0,0,True,0,0,,unknown,,2,,0.43699074074074074,
6073,Limit search explosions,open,False,2025-05-19T06:46:29Z,,2025-06-04T17:54:27Z,pb00068,True,83,31,11,2,7,21,0,23,1717,1,3,320,1,1,0,0,0,0,0,2,2,1,1,1,42,0,0,0,0,0,0,2,2,7,0,0,2,0,31,11,,0,0,0,0,True,0,0,False,dirty,False,1,,,
6072,Simplify Quiet Early Move Penalty,closed,False,2025-05-19T01:34:10Z,2025-05-19T05:59:12Z,2025-05-19T05:59:12Z,xu-shawn,True,153,1,2,1,1,0,0,33,425,1,5,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,,0,0,0,0,True,0,0,,unknown,,2,,0.18405092592592592,
6071,Simplify handling of good/bad quiets,closed,False,2025-05-18T22:05:38Z,2025-05-19T05:59:12Z,2025-05-26T20:40:45Z,mstembera,True,224,10,14,2,1,3,0,36,914,1,6,158,1,1,0,0,0,0,0,2,2,1,1,1,24,0,0,0,0,0,0,2,2,1,0,0,2,0,10,14,,0,0,0,0,True,0,0,,unknown,,2,,0.32886574074074076,
6070,Simplify In-Check Statscore,closed,False,2025-05-18T19:54:35Z,2025-05-19T05:59:12Z,2025-05-19T05:59:12Z,xu-shawn,True,153,1,4,1,1,0,0,27,461,1,4,78,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,1,4,,0,0,0,0,True,0,0,,unknown,,2,,0.41987268518518517,
6069,Check evaluation after ttMove before doing a tt cut,closed,False,2025-05-18T16:46:06Z,2025-05-19T05:59:11Z,2025-05-19T17:33:49Z,daniel-monroe,True,74,26,1,1,1,1,6,51,479,1,9,82,1,0,0,0,0,0,0,1,1,1,1,1,27,0,0,0,0,0,0,1,1,1,0,0,1,0,26,1,2025-05-18T18:51:54Z,6,0,0,3,True,0,0,,unknown,,2,,0.5507523148148148,0.08736111111111111
6068,Remove allNode term in prior countermove bonus,closed,False,2025-05-18T16:38:23Z,2025-05-23T06:57:15Z,2025-05-23T06:57:15Z,daniel-monroe,True,74,2,3,1,1,2,0,46,499,1,7,83,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,,0,0,0,0,True,0,0,,unknown,,2,,4.596435185185185,
6067,Remove a moveCount condition,closed,False,2025-05-18T13:14:02Z,2025-05-19T05:59:11Z,2025-05-19T05:59:11Z,FauziAkram,True,282,1,1,1,1,1,0,28,456,1,4,78,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.6980208333333333,
6066,Add quiet move streak tracking to search stack,closed,False,2025-05-18T10:25:40Z,2025-05-19T05:59:10Z,2025-05-19T05:59:10Z,Mapika,True,1,7,0,3,4,4,4,46,569,1,8,88,1,0,0,0,0,0,0,3,3,1,2,2,7,0,0,0,0,0,0,3,3,4,0,0,3,0,7,0,2025-05-18T10:29:49Z,4,0,0,2,True,0,0,,unknown,,2,,0.8149305555555556,0.0028819444444444444
6065,Simplify Futility Margin,closed,False,2025-05-18T08:29:20Z,2025-05-19T05:59:10Z,2025-05-19T05:59:10Z,xu-shawn,True,153,9,11,1,1,0,0,24,455,1,3,78,1,0,0,0,0,0,0,1,1,1,1,1,20,0,0,0,0,0,0,1,1,1,0,0,1,1,9,11,,0,0,0,0,True,0,0,,unknown,,2,,0.8957175925925925,
6063,Shrink Enum Sizes,closed,False,2025-05-17T21:24:21Z,2025-05-19T05:59:09Z,2025-05-19T05:59:09Z,xu-shawn,True,153,28,28,4,1,0,0,17,226,1,3,39,1,0,0,0,0,0,0,2,2,1,1,1,56,0,0,0,0,0,0,4,4,1,0,0,4,1,28,28,,0,0,0,0,True,0,0,,unknown,,2,,1.3575,
6062,Rebased clean up code,closed,False,2025-05-17T21:09:32Z,2025-05-19T11:00:07Z,2025-05-19T11:05:35Z,Nonlinear2,True,27,139,126,10,11,23,5,21,973,1,4,141,1,0,0,0,0,1,0,3,3,1,2,2,265,0,0,0,0,0,0,10,10,11,0,0,10,0,139,126,2025-05-18T22:10:52Z,5,0,0,2,True,0,0,,unknown,,1,,1.5767939814814815,1.0425925925925925
6061,Simplify PCM TTMove Bonus,closed,False,2025-05-15T09:01:05Z,2025-05-19T05:59:09Z,2025-05-19T05:59:09Z,xu-shawn,True,153,6,9,2,1,0,0,25,452,1,4,78,1,0,0,0,0,0,0,2,2,1,1,1,15,0,0,0,0,0,0,2,2,1,0,0,2,1,6,9,,0,0,0,0,True,0,0,,unknown,,2,,3.8736574074074075,
6060, Introducing a depth component to the penalty.,closed,False,2025-05-13T10:43:47Z,2025-05-13T18:49:00Z,2025-05-13T18:49:00Z,FauziAkram,True,282,1,1,1,1,1,0,46,466,1,7,81,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,False,dirty,False,1,,0.33695601851851853,
6059,Do more extensions in nodes far from the root,closed,False,2025-05-13T02:42:54Z,2025-05-13T18:48:59Z,2025-05-13T18:48:59Z,xu-shawn,True,153,58,62,1,1,2,0,45,744,1,9,132,1,0,0,0,0,0,0,1,1,1,1,1,120,0,0,0,0,0,0,1,1,1,0,0,1,1,58,62,,0,0,0,0,True,0,0,,unknown,,1,,0.6708912037037037,
6058,Simplify futility pruning term,closed,False,2025-05-12T20:26:16Z,2025-05-13T18:48:59Z,2025-05-13T18:48:59Z,daniel-monroe,True,74,1,1,1,1,1,0,30,483,1,4,80,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,1,,0.9324421296296296,
6057,Clean up code,closed,False,2025-05-12T12:33:33Z,2025-05-17T21:08:59Z,2025-05-17T21:08:59Z,Nonlinear2,True,27,68,75,3,10,1,0,13,434,1,3,56,0,0,0,1,0,0,0,2,2,1,1,1,143,0,0,0,0,0,0,3,3,10,0,0,3,0,68,75,,0,0,0,0,True,0,0,False,dirty,False,0,,5.357939814814815,
6056,clean up code,closed,False,2025-05-11T21:17:53Z,2025-05-12T12:37:58Z,2025-05-12T12:37:58Z,Nonlinear2,True,27,60,71,3,1,3,0,13,434,1,3,56,0,0,0,1,0,0,0,2,2,1,1,1,131,0,0,0,0,0,0,3,3,1,0,0,3,0,60,71,,0,0,0,0,True,0,0,,unknown,,0,,0.6389467592592593,
6054,Simplify probcut,closed,False,2025-05-08T20:28:09Z,2025-05-13T18:48:58Z,2025-05-13T18:48:58Z,FauziAkram,True,282,1,1,1,1,0,0,16,447,1,2,76,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,4.931122685185185,
6053,Simplify low-ply history weight,closed,False,2025-05-08T14:13:12Z,2025-05-13T18:48:58Z,2025-05-13T18:48:58Z,gab8192,True,9,1,1,1,1,0,0,31,455,1,5,78,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,1,,5.191504629629629,
6052,Remove a cutNode condition,closed,False,2025-05-07T13:44:24Z,2025-05-13T18:48:58Z,2025-05-13T18:48:58Z,FauziAkram,True,282,1,1,1,1,0,0,26,495,1,4,86,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,6.21150462962963,
6051,Premature Declarations,closed,False,2025-05-06T12:48:10Z,2025-05-07T11:36:53Z,2025-05-07T11:36:53Z,FauziAkram,True,282,3,5,1,1,4,0,22,182,1,2,24,0,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,3,5,,0,0,0,0,True,0,0,,unknown,,0,,0.9504976851851852,
6047,Simplify Captures scoring,closed,False,2025-05-03T21:26:06Z,2025-05-13T18:48:57Z,2025-05-13T18:48:57Z,mstembera,True,224,2,5,1,1,3,0,25,533,1,3,93,1,0,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,1,1,1,0,0,1,0,2,5,,0,0,0,0,True,0,0,,unknown,,1,,9.890868055555556,
6045,Refactor Position::pseudo_legal Pawn Move Check,closed,False,2025-05-02T15:37:35Z,2025-05-19T05:59:08Z,2025-05-19T05:59:08Z,FauziAkram,True,282,8,4,1,2,2,0,47,533,1,6,86,0,0,0,0,0,1,0,1,1,1,1,1,12,0,0,0,0,0,0,1,1,2,0,0,1,1,8,4,,0,0,0,0,True,0,0,,unknown,,3,,16.59829861111111,
6044,Simplify ttCapture LMR,closed,False,2025-05-02T03:16:28Z,2025-05-13T18:48:57Z,2025-05-13T18:48:57Z,xu-shawn,True,153,1,1,1,1,0,0,22,449,1,3,78,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,11.64755787037037,
6043,Temporary fake PR to test for a GCC -O compile bug,closed,False,2025-04-29T18:24:14Z,2025-04-29T18:29:52Z,2025-04-29T18:29:52Z,mstembera,True,224,14,2,1,1,2,0,50,342,1,11,64,1,1,0,0,0,0,0,1,1,1,1,1,16,0,0,0,0,0,0,1,1,1,0,0,1,0,14,2,,0,0,0,0,True,0,0,,unknown,,0,,0.003912037037037037,
6041,Adding a small term to the futility calculation that depends on eval - beta #2,closed,False,2025-04-28T13:49:40Z,2025-05-13T18:48:54Z,2025-05-13T18:48:54Z,FauziAkram,True,282,1,1,1,1,0,0,78,504,1,14,87,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,15.207800925925927,
6040,Tweak histories update with several conditions.,closed,False,2025-04-28T07:46:31Z,2025-05-21T20:47:03Z,2025-05-21T20:47:03Z,locutus2,True,132,18,3,1,1,4,0,47,751,1,6,124,1,0,0,0,0,0,0,1,1,1,1,1,21,0,0,0,0,0,0,1,1,1,0,0,1,1,18,3,,0,0,0,0,True,0,0,False,dirty,False,2,,23.542037037037037,
6039,Simplify MovePicker::score() by using piece types for clarity,closed,False,2025-04-28T03:06:15Z,2025-05-13T18:48:56Z,2025-05-13T18:48:56Z,mstembera,True,224,11,12,1,1,1,0,61,235,1,9,40,1,0,0,0,0,0,0,1,1,1,1,1,23,0,0,0,0,0,0,1,1,1,0,0,1,0,11,12,,0,0,0,0,True,0,0,,unknown,,1,,15.654641203703704,
6038,Another scaling revert,closed,False,2025-04-27T23:50:53Z,2025-05-13T18:48:56Z,2025-05-13T18:48:56Z,Vizvezdenec,True,246,2,4,1,1,2,0,22,571,1,3,98,1,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,2,4,,0,0,0,0,True,0,0,,unknown,,1,,15.7903125,
6037,Remove risk tolerance,closed,False,2025-04-27T23:20:08Z,2025-05-13T18:48:55Z,2025-05-13T18:48:55Z,xu-shawn,True,153,0,27,1,1,0,0,21,426,1,3,74,1,0,0,0,0,0,0,1,1,1,1,1,27,0,0,0,0,0,0,1,1,1,0,0,1,1,0,27,,0,0,0,0,True,0,0,,unknown,,1,,15.811655092592593,
6036,Huge VVLTC tune tweak,closed,False,2025-04-27T18:42:07Z,2025-04-27T18:50:05Z,2025-04-27T18:50:05Z,FauziAkram,True,282,94,94,1,1,1,0,21,818,1,4,150,1,0,0,0,0,0,0,1,1,1,1,1,188,0,0,0,0,0,0,1,1,1,0,0,1,1,94,94,,0,0,0,0,True,0,0,,unknown,,2,,0.005532407407407408,
6035,Simplify second probcut to linear function of depth,closed,False,2025-04-27T17:29:44Z,2025-04-27T18:50:03Z,2025-04-27T18:50:03Z,daniel-monroe,True,74,1,13,1,1,0,0,51,505,1,8,86,1,0,0,0,0,0,0,1,1,1,1,1,14,0,0,0,0,0,0,1,1,1,0,0,1,0,1,13,,0,0,0,0,True,0,0,,unknown,,2,,0.055775462962962964,
6034,Remove superfluous semicolon,closed,False,2025-04-27T17:24:09Z,2025-04-27T17:33:10Z,2025-04-27T17:33:10Z,Disservin,True,123,1,1,1,1,0,0,28,20,1,3,3,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.006261574074074074,
6033,Huge VVLTC tune tweak,closed,False,2025-04-27T16:51:07Z,2025-04-27T18:42:43Z,2025-04-27T18:42:43Z,FauziAkram,True,282,97,96,1,1,2,0,21,560,1,4,105,1,0,0,0,0,0,0,1,1,1,1,1,193,0,0,0,0,0,0,1,1,1,0,0,1,1,97,96,,0,0,0,0,True,0,0,,unknown,,1,,0.0775,
6032,Enforce clang to 10.0,closed,False,2025-04-27T16:18:54Z,2025-06-02T20:10:25Z,2025-06-02T20:10:25Z,FauziAkram,True,282,18,2,2,1,9,0,21,85,1,5,16,0,0,0,0,0,0,0,2,2,1,2,2,20,1,14,0,0,0,0,2,2,1,0,0,2,1,18,2,,0,0,0,0,True,0,0,,unknown,,3,,36.16077546296296,
6031,Do more pruning in moves loop.,closed,False,2025-04-27T13:33:39Z,2025-04-27T18:50:02Z,2025-04-27T18:50:02Z,Vizvezdenec,True,246,1,3,1,1,0,0,30,522,1,6,90,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,,0,0,0,0,True,0,0,,unknown,,3,,0.21971064814814814,
6030,Tweak Bonus,closed,False,2025-04-27T12:06:26Z,2025-04-27T18:50:01Z,2025-04-27T18:50:01Z,FauziAkram,True,282,5,3,1,1,0,0,11,784,1,2,137,1,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,5,3,,0,0,0,0,True,0,0,,unknown,,3,,0.2802662037037037,
6029,Simplify Evasion Move Scoring,closed,False,2025-04-27T11:52:54Z,2025-04-27T18:50:01Z,2025-04-27T18:50:01Z,FauziAkram,True,282,1,2,1,1,0,0,29,459,1,4,78,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,,0,0,0,0,True,0,0,,unknown,,3,,0.28966435185185185,
6028,Improve the conditions under which a bonus is applied to quiet moves based on history heuristics,closed,False,2025-04-27T11:43:04Z,2025-04-27T18:50:00Z,2025-04-27T18:50:00Z,FauziAkram,True,282,1,1,1,1,1,0,96,570,1,16,97,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,0.29648148148148146,
6027,Improve the conditions under which a bonus is applied to quiet moves based on history heuristics,closed,False,2025-04-27T11:23:49Z,2025-04-27T11:36:00Z,2025-04-27T11:53:34Z,FauziAkram,True,282,1,1,1,1,1,0,96,570,1,16,97,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.008460648148148148,
6026,Replace complex probcut function with a precomputed table.,closed,False,2025-04-27T10:05:04Z,2025-04-27T18:50:00Z,2025-04-27T18:50:00Z,AliceRoselia,True,16,4,10,1,1,5,0,58,337,1,8,56,1,0,0,0,0,0,0,1,1,1,1,1,14,0,0,0,0,0,0,1,1,1,0,0,1,0,4,10,,0,0,0,0,True,0,0,,unknown,,3,,0.36453703703703705,
6025,Simplify Adaptive beta cut,closed,False,2025-04-26T22:29:23Z,2025-04-27T18:50:27Z,2025-04-27T18:50:27Z,FauziAkram,True,282,8,7,1,3,2,0,26,66,1,4,9,0,0,0,0,0,0,0,1,1,1,1,1,15,0,0,0,0,0,0,1,1,3,0,0,1,1,8,7,,0,0,0,0,True,0,0,False,dirty,False,2,,0.8479629629629629,
6024,simplify malus calculation,closed,False,2025-04-26T21:38:59Z,2025-04-27T18:49:59Z,2025-04-27T18:49:59Z,xu-shawn,True,153,1,1,1,1,0,0,26,20,1,3,3,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,0.8826388888888889,
6023,Simplify move ordering bonuses for putting piece en prise and escaping capture,closed,False,2025-04-26T21:11:03Z,2025-04-27T18:49:59Z,2025-05-28T21:05:55Z,ces42,True,12,15,20,1,2,4,0,78,495,1,12,88,1,0,0,0,0,0,0,1,1,1,1,1,35,0,0,0,0,0,0,1,1,2,0,0,1,0,15,20,,0,0,0,0,True,0,0,,unknown,,3,,0.9020370370370371,
6022,Allow some nodes to spawn even deeper lmr searches.,closed,False,2025-04-26T16:51:15Z,2025-04-26T20:43:25Z,2025-04-26T20:43:25Z,Vizvezdenec,True,246,3,1,2,1,1,0,51,523,1,9,92,1,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,0,2,2,1,0,0,2,1,3,1,,0,0,0,0,True,0,0,,unknown,,2,,0.16122685185185184,
6021,Simplify and cleanup futility pruning for child nodes.,closed,False,2025-04-26T16:37:59Z,2025-04-26T20:43:25Z,2025-04-26T20:43:25Z,Vizvezdenec,True,246,7,7,1,1,1,0,54,574,1,8,92,1,0,0,0,0,0,0,1,1,1,1,1,14,0,0,0,0,0,0,1,1,1,0,0,1,1,7,7,,0,0,0,0,True,0,0,,unknown,,2,,0.17043981481481482,
6020,Check only if good see.,closed,False,2025-04-26T15:03:46Z,2025-04-26T20:43:24Z,2025-04-26T20:43:24Z,AliceRoselia,True,16,1,1,1,1,1,0,23,432,1,5,74,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.23585648148148147,
6019,Check only if good see. New PR (single commit).,closed,False,2025-04-26T14:51:01Z,2025-04-26T14:54:01Z,2025-04-26T15:08:47Z,AliceRoselia,True,16,1,1,1,1,1,0,47,432,1,9,74,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.0020833333333333333,
6018,Check only if good see,closed,False,2025-04-26T12:42:10Z,2025-04-26T14:51:12Z,2025-04-26T14:51:12Z,AliceRoselia,True,16,1,1,1,3,3,0,22,432,1,5,74,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,3,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.08960648148148148,
6017, Simplify doBindThreads lambda,closed,False,2025-04-26T12:33:44Z,2025-04-26T14:15:47Z,2025-04-26T14:15:48Z,FauziAkram,True,282,3,10,1,1,4,0,30,157,1,3,22,0,0,0,0,0,0,0,1,1,1,1,1,13,0,0,0,0,0,0,1,1,1,0,0,1,1,3,10,,0,0,0,0,True,0,0,,unknown,,0,,0.07086805555555556,
6016,Simplify DirtyPiece,closed,False,2025-04-26T00:16:17Z,2025-05-13T18:48:55Z,2025-05-13T18:48:55Z,ces42,True,12,46,51,4,1,5,0,19,766,1,2,125,1,0,0,0,0,0,0,2,2,1,3,3,97,0,0,0,0,0,0,4,4,1,0,0,4,0,46,51,,0,0,0,0,True,0,0,,unknown,,2,,17.772662037037037,
6014,Remove an unnecessary update for the smallNet variable.,closed,False,2025-04-23T11:40:25Z,2025-04-26T20:29:02Z,2025-04-26T20:29:02Z,FauziAkram,True,282,0,1,1,1,1,0,55,259,1,8,44,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,,0,0,0,0,True,0,0,,unknown,,0,,3.3670949074074072,
6013,Remove unnecessary return statement,closed,False,2025-04-23T00:43:39Z,2025-04-26T20:43:24Z,2025-04-26T20:43:24Z,FauziAkram,True,282,0,1,1,1,0,0,35,134,1,4,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,,0,0,0,0,True,0,0,,unknown,,2,,3.8331597222222222,
6012,Adaptive beta cut,closed,False,2025-04-22T17:58:31Z,2025-04-26T20:43:24Z,2025-04-26T20:43:24Z,breatn,True,4,18,1,2,7,4,9,17,177,1,3,19,1,0,0,0,0,0,0,2,2,1,2,2,19,0,0,0,0,0,0,2,2,7,0,0,2,0,18,1,2025-04-22T18:18:33Z,9,0,0,4,False,0,0,,unknown,,2,,4.114502314814815,0.013912037037037037
6011,Bench 1600362,closed,False,2025-04-22T17:35:12Z,2025-04-22T17:58:50Z,2025-04-22T17:58:50Z,breatn,True,4,19,1,2,2,1,0,13,192,1,2,22,1,0,0,0,0,0,0,2,2,1,2,2,20,0,0,0,0,0,0,2,2,2,0,0,2,0,19,1,,0,0,0,0,False,0,0,,unknown,,0,,0.016412037037037037,
6010,bench 1600362,closed,False,2025-04-22T05:52:39Z,2025-04-22T17:33:01Z,2025-04-22T17:33:01Z,breatn,True,4,19,1,2,2,2,9,13,226,1,2,26,1,0,0,0,0,0,0,2,2,1,2,2,20,0,0,0,0,0,0,2,2,2,0,0,2,0,19,1,2025-04-22T06:03:08Z,9,0,0,2,False,0,0,,unknown,,0,,0.48636574074074074,0.007280092592592592
6009,Refactor futility_margin,closed,False,2025-04-21T23:14:12Z,2025-05-13T18:48:54Z,2025-05-13T18:48:54Z,xu-shawn,True,153,17,24,1,2,5,0,24,20,1,2,3,0,0,0,0,0,1,0,1,1,1,1,1,41,0,0,0,0,0,0,1,1,2,0,0,1,1,17,24,,0,0,0,0,True,0,0,,unknown,,1,,21.81576388888889,
6008,Remove manual stack alignment workaround for GCC < 9.3,closed,False,2025-04-21T15:47:29Z,2025-04-26T20:43:23Z,2025-04-27T16:19:10Z,FauziAkram,True,282,3,23,2,3,11,0,54,449,1,9,76,1,1,0,0,0,0,0,2,2,1,2,2,26,0,0,0,0,0,0,2,2,3,0,0,2,1,3,23,,0,0,0,0,True,0,0,,unknown,,2,,5.205486111111111,
6007,Increase full depth search reduction when cutNode,closed,False,2025-04-21T13:14:11Z,2025-04-26T20:43:23Z,2025-04-26T20:43:23Z,Nonlinear2,True,27,11,8,1,1,1,0,49,788,1,7,131,1,0,0,0,0,0,0,1,1,1,1,1,19,0,0,0,0,0,0,1,1,1,0,0,1,0,11,8,,0,0,0,0,True,0,0,,unknown,,2,,5.311944444444444,
6005,Preserve all moves in movepicker,closed,False,2025-04-21T06:56:16Z,2025-05-13T18:48:53Z,2025-05-19T06:00:42Z,pb00068,True,83,33,38,3,9,5,8,32,1410,1,5,226,1,0,0,0,0,0,0,2,2,1,1,1,71,0,0,0,0,0,0,3,3,9,0,0,3,0,33,38,2025-04-21T08:14:47Z,6,1,1,3,True,0,0,,unknown,,1,,22.494872685185186,0.05452546296296296
6004,Tweak futility formula,closed,False,2025-04-20T23:09:31Z,2025-04-26T20:43:22Z,2025-04-26T20:43:23Z,daniel-monroe,True,74,1,1,1,1,1,0,22,496,1,3,88,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,5.898506944444445,
6003,Prefer discovered and double checks in capture ordering.,closed,False,2025-04-20T21:41:12Z,2025-04-26T20:43:22Z,2025-04-26T20:43:22Z,locutus2,True,132,5,1,1,1,1,0,56,512,1,8,87,1,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,5,1,,0,0,0,0,True,0,0,,unknown,,2,,5.959837962962963,
6002,Re-adding the 5th continuation history,closed,False,2025-04-20T21:23:28Z,2025-04-26T20:43:22Z,2025-04-26T20:43:22Z,FauziAkram,True,282,1,1,1,1,0,0,38,689,1,6,115,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,5.972152777777778,
6001,Do second step of shallower search in certain conditions.,closed,False,2025-04-20T20:40:30Z,2025-04-26T20:43:21Z,2025-04-26T20:43:21Z,Vizvezdenec,True,246,4,0,1,1,0,0,57,498,1,9,89,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,4,0,,0,0,0,0,True,0,0,,unknown,,2,,6.001979166666667,
6000,simplify risk tolerance,closed,False,2025-04-20T17:21:53Z,2025-04-26T20:43:21Z,2025-04-26T20:43:21Z,xu-shawn,True,153,24,26,1,1,1,0,23,450,1,3,78,1,0,0,0,0,0,0,1,1,1,1,1,50,0,0,0,0,0,0,1,1,1,0,0,1,1,24,26,,0,0,0,0,True,0,0,,unknown,,2,,6.139907407407407,
5999,Simplify ttpv condition,closed,False,2025-04-20T09:26:26Z,2025-05-12T20:24:30Z,2025-05-12T20:24:30Z,daniel-monroe,True,74,1,1,1,1,0,2,23,506,1,3,85,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2025-04-20T20:26:59Z,2,0,0,2,True,0,0,,unknown,,1,,22.45699074074074,0.45871527777777776
